user_id,recommendation
2335,"30168, 30972,43093, 45029,35753, 29247,26299, 31296"
2336,"26624, 27401,39660, 46438,40545, 26761,25476, 32160"
2337,"25435, 25452,35821, 41964,25993, 27113"
2338,"39042, 25399,41364, 43977,27369, 27413,40344, 49251,38902, 46610,50030, 25608,35982, 25548,29111, 33221"
2339,"25568, 29684,31355, 36375,26568, 27664,25420, 25656,25444, 25458"
2340,"29521, 50681,41208, 28550,41720, 51645,42413, 44452,25625, 26032,25341, 25387,43475, 25400,27243, 27819,25653, 27904,46560, 26926"
2341,"26349, 27700,35413, 36895"
2342,"25379, 25422,26526, 26794,29730, 25444"
2343,"25416, 25446,29120, 30151"
2344,"25604, 25863,26996, 28176,25875, 30159,25929, 26420,28064, 28553"
2345,"26231, 27134,25926, 26376,26509, 26731,29735, 25605,25641, 26338"
2346,"25351, 25467,25411, 25499"
2347,"25633, 26000,37244, 25451,26889, 27177,30644, 29747,25512, 25531,25703, 25882,29247, 33320,25533, 25678,25469, 25830"
2348,"25829, 26216,27072, 28092,28409, 29081,25641, 26338,43789, 46574"
2349,"29325, 34127,25562, 25637,25433, 25635,34348, 37417,25456, 25704,25445, 25717,27178, 25383,37055, 41929"
2350,"25410, 25449,36524, 38604,25350, 25661"
2351,"26366, 27608,25652, 26173,28465, 28681,48960, 25383"
2352,"25996, 27415"
2353,"26428, 26514,43913, 52379,25883, 26017,42685, 50691,26291, 27714"
2354,"25417, 25556,25459, 25494,26397, 26616"
2355,"48599, 25658,35904, 25370"
2356,"25322, 25930,26929, 27462,48215, 25510,29890, 34295,29391, 36708,25389, 26158,26533, 29617,25512, 25531,26624, 27401,30662, 35147"
2357,"26907, 27186,30368, 43660,25404, 25696"
2358,"25516, 27722,45453, 25516,26154, 26717,27659, 31991"
2359,"42498, 26189,25345, 26604,25705, 27035,25324, 25534,41004, 45470,25625, 26032,25440, 25667,25988, 27546,45252, 51824"
2360,"34421, 39313,45243, 25725,45477, 46555"
2361,"25548, 31840,25926, 26376,25605, 25689,54175, 25940"
2362,"25383, 25404,25777, 25874,33302, 34251,31404, 32552,37817, 49525"
2363,"25817, 30656,31004, 32562,25724, 28058"
2364,"30990, 26701,28230, 30695,26076, 41960,50298, 25595"
2365,"25383, 25404,27352, 28639,26388, 27708,25351, 25467,26189, 26330,30402, 25891"
2366,"32943, 25426,25862, 25533,26189, 26330,25433, 25635,41395, 25636,25728, 29103,28421, 33241,25475, 25775"
2367,"25433, 25635,28423, 28551,48428, 25406"
2368,"25668, 25708,31506, 34192"
2369,"25468, 44697,25615, 26188,25497, 25500,25543, 25776"
2370,"25732, 26421,25322, 25930,45243, 25725,32722, 26688,25338, 27512"
2371,"44313, 27237,25477, 25757"
2372,"25342, 25361,25732, 26421,25383, 25404,26624, 27401"
2373,"26641, 26995,26041, 26923,25464, 27817,25360, 25936,25606, 25826,26016, 26358,25687, 25908"
2374,"26909, 27196,29991, 30140,31179, 31421,25516, 27722,26700, 34026,26739, 26906"
2375,"25668, 25708,29244, 28060"
2376,"25441, 25590,27876, 36913"
2377,"25997, 26940,25383, 25404,25497, 25500,25439, 25466,35413, 36895,50774, 25325"
2378,"28499, 29074,33490, 35492,49896, 26898"
2379,"27067, 29125,25383, 25404,43604, 25329,35413, 36895,25410, 25449"
2380,"25771, 25824,31152, 32837"
2381,"36304, 42504,25383, 25404,26248, 28994,35308, 25522,32329, 32378,50131, 26227"
2382,"26542, 26970,29429, 25399,28291, 25522,25473, 25581"
2383,"47210, 25771,36425, 48012,40353, 42789,25404, 25696"
2385,"25561, 30764,38902, 46610,25399, 25447,25324, 25534,26407, 26896,28015, 29243"
2386,"25453, 25685,25682, 25947,25516, 27722,37164, 40021,32948, 33013,25459, 25494"
2387,"28409, 29398,25417, 25556,25341, 25387,25399, 25427,46696, 30430,35208, 35523,27054, 30516"
2388,"25510, 26015,26380, 28060,25510, 26015,25351, 25467,25937, 44558,29808, 32561"
2389,"32359, 25337"
2390,"25543, 25776,28445, 35934,32500, 25383,25475, 25775"
2391,"35413, 36895,43937, 48040,26819, 29718,26064, 28866,25538, 46666,25321, 25334,25604, 25863"
2392,"44381, 25445,25919, 26140,25433, 25635,25430, 25800"
2393,"25483, 25954,25631, 32620,28160, 29785,25929, 26420"
2394,"27363, 30109,26887, 43337,35413, 36895"
2395,"26532, 26957,25414, 27130,26739, 26906,27476, 27624"
2396,"30139, 34161,43737, 48606"
2397,"26380, 29325,25379, 25422"
2398,"29270, 30330,34964, 35378,27966, 38009,25814, 26543,29538, 33427,25328, 25456"
2399,"25440, 25667,26816, 27024,27127, 27171"
2400,"25522, 25588,25603, 31105,27344, 42115,25832, 27998"
2401,"27410, 27532,36845, 25777,36266, 25536,25625, 26032,25925, 26066"
2402,"25406, 30586,31742, 36659"
2403,"26548, 26577,26905, 28050,25416, 25446,34289, 25420"
2404,"26369, 27128,26613, 27561,25413, 25825,25550, 25999"
2405,"25751, 27989,27088, 27736,25345, 26604"
2406,"25981, 34728"
2407,"36238, 46210,25530, 25572,26157, 39332,25765, 25989,26425, 29666,25376, 25463,30859, 34847,41478, 25383,42747, 26203,31328, 32881"
2408,"26167, 27687,26073, 26721,25913, 27982"
2409,"28317, 29194,25343, 27369,32479, 33534,25653, 27904,29602, 32606"
2410,"28541, 39506,26331, 26952,26786, 27055,25385, 25470"
2411,"25433, 25635,25927, 37992,25667, 26070"
2412,"50083, 31355,25530, 25572,37358, 25913,25725, 26981,25416, 25446,25397, 26662"
2413,"44612, 25546,25636, 25870,26913, 25435,35921, 46076"
2414,"26027, 26644,49646, 25383,27820, 29263,25389, 26158,25354, 25899,25533, 25678"
2415,"26924, 27283"
2416,"26750, 46033,25433, 25635,25389, 26158,42413, 44452"
2417,"44441, 52552,25513, 26165"
2418,"25459, 25494,25633, 26000,25383, 25404,49221, 25615"
2419,"26596, 26663,27585, 29441"
2420,"25790, 25971,31721, 32414,46528, 26455"
2421,"25341, 25387,25326, 25333,26737, 26878,26450, 33844"
2422,"38956, 27252,27259, 28382,25691, 31130,25738, 29094,28223, 35099,26348, 27864"
2423,"25513, 26165,49690, 31232,54157, 25516,27850, 31101,46078, 25605,25913, 27982"
2424,"30360, 32453,25625, 25957,25440, 25667,25354, 25899,25667, 26070,49413, 25439,27559, 42895,25530, 25572"
2425,"26624, 27401,31016, 25617,26937, 27770,25604, 25863"
2426,"25625, 26032,29569, 25416,26411, 27268,42391, 54109"
2427,"25767, 32277,25399, 25447,53041, 25409,26427, 27179,30994, 32988,26170, 27550,25700, 35280"
2428,"25442, 26459,26596, 26663,25803, 25928,34617, 35557,25366, 26084"
2429,"27078, 25544,35533, 40855,25814, 26543,27403, 28658,25675, 26130,31443, 33972"
2430,"25728, 37887,25823, 27375,25433, 25635,36078, 50189,27903, 28070"
2431,"26103, 26691,25445, 25717,25667, 26070,33849, 27341,28154, 39959,25341, 25387,27451, 31900"
2432,"25957, 27568,30158, 48826"
2433,"25741, 30580,25433, 25635,25459, 25494,35326, 25489"
2434,"25997, 26940,25865, 26185,37690, 42938"
2435,"27455, 28014,26437, 27437,48093, 26001,25387, 25462,27369, 27413,35413, 36895,25604, 25863,25865, 26185,41960, 44065"
2436,"26348, 27864,26349, 27251,25687, 25908,35065, 26624"
2437,"25433, 25635,29742, 51467,25765, 25989,29823, 52009,25445, 25717"
2438,"25364, 25849,25417, 25556,25350, 25661,28546, 32716,34465, 51194"
2439,"26617, 31985,25505, 26738,29334, 30527,33200, 37814,26397, 26616,39216, 26105"
2440,"25366, 26084,25569, 26954,25373, 26142,30090, 44066"
2441,"25399, 25447,26001, 26234,26075, 27838,54438, 25341,25409, 25684,25322, 25930,26562, 34812"
2442,"41491, 25633,26164, 27705,25587, 26235"
2443,"30964, 36506,26596, 26663,25732, 26421,43199, 49022,25716, 38318"
2444,"25342, 25361,25687, 25908,25940, 26685,30415, 37087,25383, 25404"
2445,"26100, 26450,43967, 25762,43128, 46835,27327, 30100,41142, 26831"
2446,"46316, 25736"
2447,"25335, 25416,42107, 43614"
2448,"27110, 30816,37573, 25389"
2449,"25658, 26200,25504, 32965,25913, 27982,31578, 26813,26189, 26207,25992, 26591,29964, 37273"
2450,"25450, 26552,25410, 25449,26093, 26655,28423, 28551,25676, 27892"
2451,"27052, 28825,37164, 40021,25424, 28545,25324, 25534"
2452,"26211, 26473,28169, 32201,25355, 25529"
2453,"25383, 25404"
2454,"39391, 27468,25675, 26130,31520, 41499,29681, 30179,27066, 27271,26565, 28112,25688, 26628,32483, 44991"
2455,"25425, 26018,25322, 25930,27039, 27984"
2456,"26183, 26587,26041, 26923,25442, 26459"
2457,"25693, 30497,28183, 31043,25322, 25930,26309, 26336"
2458,"37110, 25728,25605, 25689"
2459,"25397, 26662,25416, 25446"
2460,"26655, 28839,54295, 28797,37481, 29513,27725, 32717,25955, 26811,26946, 27493"
2461,"25832, 27998,26346, 28266,42619, 25383,25324, 25534,50904, 25383,25409, 32940,26380, 28060,33029, 26199"
2462,"32477, 52028,26641, 26995"
2463,"25441, 25590,25457, 27082,25575, 27169"
2464,"48281, 25336,25342, 25361,26060, 26776"
2465,"50872, 25337,25328, 25456,26946, 27493"
2466,"44990, 25608,25472, 25565,25453, 25685,26016, 26358,27374, 39830"
2467,"26009, 53249,47463, 25351,26172, 43693,29270, 30330,25996, 27415"
2468,"26079, 33478,29977, 26613,28932, 33026,26277, 32103,25902, 26682,25454, 26797"
2469,"25391, 25610,26827, 25516,25387, 25462,28753, 29584,25892, 37394"
2470,"26270, 28817,25530, 25572,25433, 25635,41960, 44065"
2471,"30902, 25341,25726, 28565,25355, 25529"
2472,"25382, 25612,25433, 25635,25530, 25572,35413, 36895"
2473,"38286, 25459,27315, 34138"
2474,"27779, 29598,26189, 26330,25379, 25422,31371, 45155,38902, 46610"
2475,"28719, 29712"
2476,"45594, 46781,27104, 27282,29009, 31273,26427, 27179"
2477,"25695, 25753"
2478,"25790, 25971"
2479,"25425, 26018,26380, 28060,25675, 26130,25865, 26185,29106, 30262"
2480,"25607, 25845,25433, 25635"
2481,"25604, 25863,27745, 33375,29749, 33073,25345, 25484,26967, 29714"
2482,"31335, 42040,25326, 25333"
2483,"30880, 33038,25439, 25466,42769, 53187,28438, 33085"
2484,"46635, 47752,38933, 26097,26009, 53249,25439, 25466,25562, 25637,25687, 25908,51146, 39370,25383, 25404"
2485,"26782, 34420,26248, 28994,33623, 40981,25522, 25588,26039, 27119"
2486,"48570, 42314,26366, 27608"
2487,"27610, 27457,25383, 25404,25563, 25768,25926, 26376,46129, 25538,25383, 25404"
2488,"28350, 34300,48801, 26229,27243, 27819,28882, 33150,31212, 46518,25320, 26092"
2489,"37181, 25993,26148, 26646,27209, 32810"
2490,"25397, 26662,26670, 26687,25423, 26975,29009, 31273,29808, 32561"
2491,"28606, 32061,33038, 39283,25376, 25463,53697, 32440,25404, 25696,41903, 46109"
2492,"33846, 25945,28157, 29845,34860, 40731"
2493,"25383, 25404,29009, 31273,25384, 28974,28157, 29845"
2494,"27259, 30324,44058, 52079,30880, 36227,25354, 25899,25605, 25689"
2495,"40796, 42996,25442, 26459,26317, 29578"
2496,"28047, 30561,25959, 38248,48859, 25473"
2497,"27692, 28153,35413, 36895,25417, 25556,25823, 26770"
2498,"25784, 27938,25762, 26138,26803, 27102"
2499,"49836, 26526,27308, 28041,25442, 26459"
2500,"35413, 36895,25750, 26445"
2501,"26293, 26494,25784, 27938,25411, 25499,27813, 43775,25416, 25446"
2502,"25416, 25446,25600, 25911"
2503,"31576, 33283,27087, 47282,25387, 25462,33140, 26867,25414, 27130,41966, 46566,25688, 26628"
2504,"25516, 25591"
2505,"39672, 41683,27585, 29441,35413, 36895,34949, 31951,25410, 25449"
2506,"31506, 34192,30324, 32251,26558, 25530,26557, 27744,25464, 27817,35413, 36895,25413, 25885"
2507,"27242, 28223,28145, 42276,25374, 27232"
2508,"29142, 32621,25683, 28371,25865, 26185,25473, 27872,25416, 25446,25756, 26196,53248, 26548"
2509,"26165, 30560,41491, 25633"
2510,"25439, 25466,32500, 25383"
2511,"27323, 34219,25338, 25652,34230, 34846"
2512,"28730, 32762,35413, 36895,31084, 52550,31469, 32958,25668, 25708"
2513,"25453, 25685,28190, 42847,26279, 27251,39219, 44978,25540, 32998,26223, 32448"
2514,"31443, 33972,25453, 25685,25817, 30656,26302, 26814,26027, 26644,30262, 30522"
2515,"25368, 25706,25372, 25555,26094, 26399,31004, 32562"
2516,"32273, 32353,26430, 28418"
2517,"46622, 25777,25379, 25422"
2518,"26946, 27493,34547, 40200,30859, 34847,28759, 25891"
2519,"25439, 25466,32599, 36498,28561, 36161,36750, 38254,25414, 27130,25483, 25954"
2520,"26613, 27561,25636, 25870,25543, 25776,25417, 25556,33573, 36879,28064, 28553"
2521,"26673, 26974,25382, 25612"
2522,"47002, 25364,27242, 28232"
2523,"26097, 30763,26248, 28994,26565, 28112"
2524,"25714, 26052,25351, 25467"
2525,"25817, 30656,27279, 28357,29120, 30151,31103, 32408,27908, 27922,27456, 29571"
2526,"26097, 30763"
2527,"25873, 29996,25364, 25849,26450, 36209,36210, 47990"
2528,"29270, 30330,26016, 26358,28859, 31946,25383, 25404"
2529,"31296, 35702,25652, 26173"
2530,"25498, 26766,41447, 42858,25992, 26591,25435, 25452,32563, 44538"
2531,"25438, 26335,25719, 36496,27498, 34876"
2532,"25868, 31616,26302, 26814,25790, 25971,25532, 25894,26632, 26839,35089, 45657,35208, 35523"
2533,"25544, 26048"
2534,"26866, 27879,28385, 36795,25929, 26420,30557, 34645,25593, 25632"
2535,"25925, 26066,25618, 26500,25993, 27113,43199, 49022,26212, 25386,43463, 25633,26380, 28060,25554, 26042,25416, 25446"
2536,"27299, 31081,31053, 33928,25604, 25863,39491, 25396,27049, 27409,25322, 25930"
2537,"31051, 36055,27053, 29748,26668, 35731"
2538,"44669, 26331,28064, 28553,25986, 30355,25413, 25511,25416, 25446,38756, 25351,46972, 25606,41071, 25615,52955, 33720,28218, 30481"
2539,"25516, 27722,46923, 25366,25809, 25988"
2540,"27038, 27074,52104, 28229,28797, 29178,25351, 25467,52068, 38786"
2541,"26020, 26325,27879, 30018,26898, 28406,25706, 25744"
2542,"26568, 29312,25893, 26320,25459, 25494,27680, 34363,29067, 29959"
2543,"32682, 32125,26309, 26336,28561, 36161"
2544,"26064, 28866,26946, 27493,25438, 26335,28312, 28750,25687, 25908,35413, 36895"
2545,"25411, 25499,25435, 25452,25444, 25458,28321, 28931"
2546,"26411, 27268,26183, 26587,25668, 25708,26593, 28673,43486, 25466,25926, 26376"
2547,"29120, 30151,25756, 26196"
2548,"44473, 25554,25736, 31558,25706, 25744,51981, 25752,35413, 36895"
2549,"27156, 27671,53041, 25409,25350, 25661,25326, 25333,26377, 29918,35196, 36925"
2550,"25368, 27051,30838, 32622,40391, 43090,28391, 28851,25475, 25775,25430, 25800,25416, 25446"
2551,"38676, 39376,51075, 25434,25820, 26526"
2552,"35940, 25413,25435, 25452,44987, 50823,33516, 26739"
2553,"27848, 29792,52314, 25383,25410, 25449,26764, 28121,27322, 46222"
2554,"25430, 25800,27052, 28825"
2555,"26209, 26351,25414, 27130"
2556,"25563, 25768,25682, 25947,25429, 25859,37784, 25351"
2557,"28074, 30160,27039, 27984,25453, 25685"
2558,"29270, 30330,40201, 45781,27104, 28582,39912, 40772,25933, 27497"
2559,"25411, 25499,33007, 40281,25586, 26306,31371, 45155,25659, 25827,25383, 25404,25356, 25395,25357, 33284"
2560,"25389, 26158,39491, 25396,25902, 26682,26229, 26484,25535, 26003,42985, 49979"
2561,"35413, 36895"
2562,"26270, 28817,36920, 25953,25389, 26158,35841, 40963,25688, 26628"
2563,"25356, 25934,25652, 26173,26266, 25380,37748, 47366"
2564,"27992, 32227,25413, 25511,28939, 43684"
2565,"30402, 25891,25442, 26459,25399, 25447,41545, 25383,26211, 26473"
2566,"42546, 26739,45842, 25445,25368, 27051,29025, 38631,31469, 32958,29724, 38747"
2567,"25356, 25934,25354, 25899,26656, 27522,27288, 25459,26212, 25386,27240, 32117"
2568,"25742, 25770,28074, 30160"
2569,"26786, 27055"
2570,"49798, 52332,25940, 26685,51885, 25410"
2571,"25777, 25874,25562, 25637,29113, 29543,25372, 25555"
2572,"35970, 43682,26013, 29805,25606, 25826,28826, 30706,32613, 26227,26948, 31861"
2573,"25550, 25999,33174, 25413,33785, 46665,29023, 40566"
2574,"28647, 31230,25803, 25928,29757, 25985,26596, 26663"
2575,"27049, 27409,27968, 34213,43804, 25865,31934, 47185"
2576,"34384, 25412,25355, 25529,27158, 27470,35454, 26143,25439, 25466,27908, 27922"
2577,"25593, 25596,28627, 27285,35413, 36895,26980, 33244,25416, 25446,52577, 26428"
2578,"25433, 25635,25550, 25999,26020, 26325,29325, 34127,25636, 25870,27090, 34997"
2579,"26548, 26577,25530, 25572,26233, 26332,25397, 26662,25533, 25678,25354, 25899"
2580,"25618, 26500,32604, 25618,25416, 25446,28604, 30983"
2581,"26620, 27135,25354, 25899"
2582,"25342, 25361,25469, 25830"
2583,"27966, 38009,25320, 26092,25386, 25822"
2584,"25765, 25989,34150, 28074,26967, 29714,26949, 26955"
2585,"25351, 25467,28074, 30160,25572, 25972"
2586,"26143, 26588,25320, 26092,26425, 29666,28423, 28551,39597, 30581"
2587,"41367, 25351,26716, 27425,25790, 25971,25473, 27872"
2588,"25354, 25899,28119, 30278,26060, 26776,26302, 26814,25604, 25863,28553, 36085,25732, 26421,34056, 34904,26039, 26832,31109, 40201"
2589,"47121, 53908,26905, 28050"
2590,"29968, 25948,26366, 27608,46800, 26985,25975, 29906,37055, 41929"
2591,"27217, 33580,50885, 27719,36234, 37205,25320, 26092,29907, 37986"
2592,"29011, 37529,25459, 25494,25615, 26256,25414, 27130,31451, 25435,38794, 43372,30590, 35948"
2593,"25983, 28474,25411, 25499,33145, 38135,28060, 29946"
2594,"33426, 29517,25728, 29103"
2595,"26052, 26438,27279, 28357,26615, 25445,26755, 29998,25327, 25432"
2596,"25442, 26459,31607, 31984,25461, 27614,27451, 31900,27056, 27306"
2597,"31932, 25406,30090, 44066,25973, 28092,32000, 25372,26287, 43027,25891, 26004,27539, 31362"
2598,"51514, 25569,27655, 33809,25544, 26048,35898, 26324"
2599,"25981, 34728,25376, 25463,25765, 25989"
2600,"28624, 30510,25829, 26216,25569, 26954"
2601,"25417, 25556,37662, 43978,25975, 29906,54355, 25416"
2603,"44869, 25416,26231, 27185,30099, 34199,25545, 26151,25480, 29068"
2604,"25374, 27232,28326, 36739"
2605,"28082, 38021"
2606,"26348, 27864,25326, 25333"
2607,"35562, 26183,25607, 26068,25459, 25494,25562, 25637,47931, 25416"
2608,"25335, 25416,27007, 27354,43226, 27476,25682, 25947"
2609,"45726, 25383,25809, 25988,45389, 26141,31584, 34121,39964, 25725,46999, 25445,25323, 50744,25902, 26682"
2610,"30008, 31028,34465, 51194,28873, 25383"
2611,"29290, 36004,25410, 25449,25604, 25863"
2612,"34711, 40128,32785, 35994,25419, 26247"
2613,"25489, 27564,26125, 29840,25668, 25708,28218, 30481,25587, 26235,25435, 25452"
2614,"25416, 25446,26397, 26616"
2615,"25658, 26200,25955, 26811,29036, 25544,30196, 52670,25530, 25572,30366, 41546"
2616,"49973, 52334,25416, 25446,25320, 26092,35413, 36895,25417, 25556,25396, 25592,28719, 29712"
2617,"27285, 28538,25320, 26092"
2618,"27294, 27411,25750, 26445,29321, 33040,27475, 37969,36703, 25383,25756, 26196,35413, 36895,25355, 25529"
2619,"38459, 47400,26359, 34340,25602, 28917"
2620,"26593, 28673,39473, 52619,25580, 26007,25404, 25696,25667, 26070"
2621,"31771, 33079,25765, 25989,26293, 26494,25505, 26738,25562, 25637,43490, 48242,25522, 25588"
2622,"33352, 26299,28482, 32789,26378, 27364,43915, 50109,26164, 27705,25383, 25404,25510, 26015,25350, 25661,30161, 31235,27189, 25439"
2623,"25798, 27388,31508, 26632,25322, 25930"
2624,"25408, 26089,25929, 26420,40692, 25354,29281, 39894,25926, 26376,35413, 36895"
2625,"25505, 26738,31443, 33972,49119, 25604"
2626,"25578, 26598,25542, 30525,27038, 27074,27007, 27354,27347, 43866"
2627,"26100, 26450,35413, 36895,37880, 25429,25550, 25999,25520, 25630"
2628,"33744, 25426,28445, 35934,26548, 26577,26873, 28580"
2629,"25341, 25387,25413, 25511,43340, 28215"
2630,"25771, 25824,25550, 25999,25444, 25458,25399, 25447,42302, 48139,29270, 30330,25379, 25422,37222, 25658"
2631,"25386, 25822,41859, 52937,25605, 25689,28706, 47142,25929, 26420,27436, 32467,31016, 25617"
2632,"25987, 27873,28496, 33389,37971, 25439,27615, 28785,51017, 52407,29683, 45512,46316, 25736,30912, 31625"
2633,"25461, 27614,35577, 40235,25416, 25446,27509, 46171,25383, 25404"
2634,"25530, 25572,30862, 34440"
2635,"26293, 26494,26083, 27273,26054, 28110,26655, 28839,42360, 25350,25893, 26320"
2636,"28654, 28790,28706, 47142"
2637,"34107, 51741"
2638,"26040, 30498,29908, 25732,42074, 52390,27049, 27409,48404, 53582"
2639,"25514, 25727,27903, 28070,46591, 25331,46359, 26739,25687, 25908,26880, 29554,25434, 47073,35413, 36895"
2640,"25805, 43378,25373, 26142,26809, 27788,26183, 26587,26909, 27196"
2641,"27578, 32782,25711, 26272,34384, 25412,26471, 27513"
2642,"33924, 26183,27710, 36139"
2643,"48420, 25445,35413, 36895,27745, 33375"
2644,"26985, 32270,27604, 32568,25483, 25954"
2645,"36148, 32329,35413, 36895,52642, 25611,27416, 39355,25512, 25531"
2646,"37347, 40955,36286, 42881,25512, 25531,25410, 25449,26558, 25530"
2647,"25784, 27938,28576, 28654,25777, 25874"
2648,"36187, 25383,25512, 25531,25610, 44155,25945, 27320,25493, 26650,48445, 28650,30962, 33072,40272, 46247"
2649,"25873, 29996,26716, 31408,28045, 28312,26971, 49145"
2650,"28647, 31634,30068, 48894,40327, 32332,25512, 25531,25383, 25404,33755, 44116,26596, 26663,29244, 28060"
2651,"25913, 27982,25435, 25452,25445, 25717,39393, 25371,25483, 25954,29067, 29959,26755, 29998,25439, 25466,38121, 42224"
2652,"26257, 30259,25616, 31958,34372, 39530,25382, 25612"
2653,"25840, 35432,25922, 42156,25636, 25870,28336, 30399,41859, 52937,27039, 27984,25701, 28598"
2654,"25370, 35663"
2655,"26986, 51323,40726, 47484,31220, 42345"
2656,"27279, 28357,25356, 25934,33804, 51133,50732, 29936,35413, 36895"
2657,"30912, 31625,27882, 28477,26133, 26152"
2658,"52154, 53161,36540, 36561,26692, 32417"
2659,"26223, 32448,25554, 26042,37750, 43393,25572, 25972,26886, 27518,25766, 26885,35413, 36895,39770, 41135,29837, 29894,25386, 25822"
2660,"26898, 28406,25457, 26821,34524, 40997,25532, 25894,25330, 25450"
2661,"25483, 25954,25668, 25708,48584, 26261,30402, 25891"
2662,"27066, 27271,25572, 25972,34773, 25320,25416, 25446"
2663,"25913, 27982,31885, 52858,26279, 27251,32314, 41624,26624, 27401,28561, 36161,26557, 27744"
2664,"29837, 29894,47210, 25771,29111, 33221,26624, 27401,26302, 26814,25575, 27169,30317, 47319"
2665,"35413, 36895,26806, 29830,26388, 27708"
2666,"25893, 26320,25383, 25404,26141, 26375,28561, 36161,51857, 25362,25554, 26042,40530, 40685,25399, 25447,25417, 25556,29095, 30012,26209, 26351"
2667,"27250, 27654,28076, 34177,31397, 33333,25344, 43995,25497, 25500"
2668,"25411, 25499,25433, 25635,26526, 26794"
2669,"25414, 27130,29602, 32606,27507, 25433,26277, 32103"
2670,"38657, 48431,27923, 52025,25335, 26180"
2671,"25616, 31958,31179, 31421"
2672,"25372, 25410,27585, 29441,25472, 25565,54611, 25383,26428, 26514,33008, 49405,25416, 25446"
2673,"25652, 26173,25322, 25930,27950, 28407,25771, 25824"
2674,"25706, 25744,25341, 25387,46887, 25324,25627, 27096"
2675,"25481, 25383,45656, 25483,28177, 30361"
2676,"28224, 37695,40039, 25403,26170, 27550,26786, 27055,25433, 25635"
2677,"30943, 37640,25681, 25690,25503, 26049,25401, 25808"
2678,"28650, 29499,25389, 26158,29321, 33040,25390, 28026,44907, 25628,37571, 41171,25660, 28769,25756, 26196,26479, 27289"
2679,"25687, 25908,25728, 27721,25503, 26049,33785, 28438"
2680,"25888, 27553,25351, 25467,43414, 28047"
2681,"26791, 27255,25992, 26591"
2682,"25383, 25404,25439, 25466,26331, 26952,26233, 26332"
2683,"25701, 28598,26095, 33060"
2684,"26023, 32098,51306, 25390,25641, 26338,26181, 26357,35856, 53712"
2685,"28827, 25383,25636, 25870"
2686,"25433, 25635,25403, 26168,25457, 27082,25593, 25632,26181, 26357"
2687,"25767, 32277,35041, 25359,26397, 26443,25351, 25467,25700, 26578"
2688,"32180, 26113,25384, 28974,25355, 25529,35856, 53712,52766, 25739,25595, 27452"
2689,"31783, 25427,28074, 30160,38698, 40783,46340, 47061"
2690,"25417, 25556,52385, 25516,28602, 28716,54162, 25905"
2691,"25611, 25694,31380, 27071,25321, 25334,33939, 26139,37115, 31483,26194, 44831"
2692,"28122, 28398,31402, 33447,34384, 42729"
2693,"25798, 27388,25544, 26048"
2694,"44684, 44716,25368, 27051,29107, 32439,26255, 26412,28388, 38185,27133, 34553"
2695,"25464, 27817,33838, 48566,27615, 28785,25996, 27415,32756, 25401,50327, 25818,54863, 37107"
2696,"27416, 41626,46635, 47752"
2697,"25381, 25486,25505, 26738,25687, 25908,41151, 28908,25533, 25678,35413, 36895"
2699,"25687, 25908,33475, 52090,47340, 50841,45666, 25416,25324, 25534,54923, 25383,25864, 26633"
2700,"25576, 29717,25410, 25449,26143, 26588,25593, 25632,27496, 31219,27594, 28353"
2701,"26996, 28176,43374, 47857,25389, 26158,50478, 54144"
2702,"26739, 26906,25611, 25694"
2703,"30262, 30522,28892, 32239,30872, 45834,27745, 33375"
2704,"28074, 30160,31281, 38076,25748, 28710,25510, 26015,25356, 25424"
2705,"32743, 48066,33384, 33779,44753, 52455,28628, 36536"
2706,"26189, 26330,34289, 25420,25459, 25494,25777, 25874,27665, 30110,31450, 34656"
2707,"54512, 25437,28169, 33500,25891, 26004"
2708,"25512, 25531,25771, 25824,39513, 41021,25618, 26500,26105, 26640,25409, 25684,37773, 25435"
2709,"35533, 40855,25781, 32489,25335, 26180,26617, 28187,25386, 25822"
2710,"25383, 25404,27226, 54038,26380, 28060,52722, 25383"
2711,"26732, 29694,26689, 27869,29071, 30369,25587, 26235"
2712,"26060, 26776,54590, 43309,25908, 25687,26996, 28176"
2713,"25435, 25452,26265, 30080,43701, 53168,28258, 49623,26411, 27268,25728, 29103,25497, 25500,34554, 26331,39469, 40324"
2714,"25893, 26320,25413, 25885,25997, 26940,26889, 27177,25383, 25404,25351, 25467,27650, 45867,25413, 25885"
2715,"25765, 25989,26172, 45830"
2716,"29130, 38860,27133, 34553,31103, 32408,26726, 25410,27113, 27391"
2717,"36584, 25439,28730, 32762,36039, 27680,25323, 25560,26526, 26794"
2718,"25383, 25404,25404, 25696"
2719,"40403, 45964,25865, 26185,33134, 34752"
2720,"25672, 34145,27049, 27409,29131, 35243,28542, 32441,34421, 39313"
2721,"25368, 27051"
2722,"26183, 26587,31596, 39165,25383, 25404"
2723,"26863, 25439,25615, 26256,26458, 28693,29107, 32439,25683, 28371,39596, 26624"
2724,"26009, 26254,25411, 25499,29325, 34127,30254, 42756"
2725,"25725, 26981,45740, 25354,27820, 29263"
2726,"26798, 34768,26170, 27550,46204, 46564,35413, 36895,46379, 25483"
2727,"44424, 49594,25410, 25449"
2728,"25386, 25822,28011, 44505,25322, 25930,47768, 25383,29106, 31600"
2729,"28409, 29398,27067, 29125,25389, 26158,26056, 48256,25626, 26851,27038, 27074,26907, 27186,26349, 27700"
