user_id,recommendation
3946,"[25445, 25717, 28354, 35689, 31346, 26973, 53213]"
2311,"[33931, 45251, 28139, 51916, 34284, 54199, 26871]"
4950,"[27476, 27624, 26691, 27850, 52492, 50768, 33847]"
4852,"[26323, 28605, 48073, 32843, 48300, 49178, 38714]"
1419,"[26737, 26878, 30917, 34759, 27883, 35245, 33560]"
1384,"[25701, 28598, 48418, 40931, 30568, 44593, 47635]"
4162,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
875,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
3505,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
2164,"[25561, 30764, 27361, 32039, 32872, 29008, 38097]"
2575,"[27968, 34213, 30818, 54756, 29935, 28879, 42682]"
2920,"[26858, 29614, 45762, 53548, 44659, 31549, 26910]"
3468,"[28496, 33389, 53764, 34023, 26542, 27766, 51006]"
1442,"[31324, 32050, 45762, 53548, 44659, 31549, 26910]"
2519,"[28561, 36161, 53764, 34023, 26542, 27766, 51006]"
1056,"[25513, 26165, 30560, 44329, 32685, 49364, 31165]"
1383,"[25371, 26110, 48073, 32843, 48300, 49178, 38714]"
1701,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
14,"[28669, 29673, 30688, 51309, 30253, 38610, 52380]"
807,"[29155, 34167, 45762, 53548, 44659, 31549, 26910]"
4148,"[26097, 30763, 26691, 27850, 52492, 50768, 33847]"
3977,"[51514, 25569, 45762, 53548, 44659, 31549, 26910]"
2660,"[25532, 25894, 29926, 49147, 39817, 27672, 41339]"
4242,"[25347, 25573, 27457, 29262, 32596, 32279, 37759]"
4480,"[26135, 33974, 27904, 40709, 54857, 30476, 41949]"
1987,"[25880, 38847, 27947, 40779, 45230, 30159, 43579]"
759,"[50287, 54262, 31206, 52270, 48047, 43447, 53087]"
1487,"[26803, 27102, 53764, 34023, 26542, 27766, 51006]"
1033,"[28051, 25382, 42538, 29742, 52880, 27890, 41374]"
1023,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
400,"[31072, 31297, 44292, 32557, 47223, 29371, 50173]"
3810,"[33005, 27294, 27361, 32039, 32872, 29008, 38097]"
4306,"[26669, 27926, 27180, 28753, 32693, 31895, 36797]"
2597,"[32000, 25372, 53600, 29125, 27062, 32537, 36190]"
2653,"[25922, 42156, 27457, 29262, 32596, 32279, 37759]"
5119,"[39500, 47849, 26691, 27850, 52492, 50768, 33847]"
775,"[26103, 26691, 50768, 27850, 52492, 33847]"
3260,"[25430, 25800, 45762, 53548, 44659, 31549, 26910]"
2307,"[25809, 25988, 31462, 42633, 44555, 28399, 46068]"
1826,"[31216, 31761, 54034, 29756, 43477, 52558]"
4695,"[28229, 32084, 38531, 52104, 50059, 28727, 30526]"
2005,"[25347, 25573, 27457, 29262, 32596, 32279, 37759]"
1605,"[25413, 25885, 42538, 29742, 52880, 27890, 41374]"
423,"[25404, 25696, 48418, 40931, 30568, 44593, 47635]"
2983,"[27445, 26454, 48418, 40931, 30568, 44593, 47635]"
3186,"[25445, 25717, 28354, 35689, 31346, 26973, 53213]"
3051,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
4328,"[54438, 25341, 27873, 43242, 31470, 45718, 47677]"
93,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
2306,"[25783, 26867, 27180, 28753, 32693, 31895, 36797]"
3411,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
2858,"[26095, 29789, 47109, 28358, 37451, 48079, 27509]"
67,"[25511, 45449, 42538, 29742, 52880, 27890, 41374]"
3921,"[25658, 26200, 26691, 27850, 52492, 50768, 33847]"
1026,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
743,"[43226, 27476, 26691, 27850, 52492, 50768, 33847]"
652,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
446,"[28727, 31884, 52104, 38531, 50059, 30526]"
2135,"[25752, 25773, 53764, 34023, 26542, 27766, 51006]"
2797,"[25341, 25387, 27873, 43242, 31470, 45718, 47677]"
3207,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
3041,"[26247, 26589, 27815, 35015, 44167, 27444, 51487]"
2965,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
2728,"[25322, 25930, 45762, 53548, 44659, 31549, 26910]"
3973,"[26359, 34340, 29926, 49147, 39817, 27672, 41339]"
1579,"[28154, 39959, 54884, 51349]"
4762,"[42705, 26293, 40966, 30375, 27819, 44894, 43231]"
3130,"[46505, 35128, 31206, 52270, 48047, 43447, 53087]"
4002,"[25430, 25800, 45762, 53548, 44659, 31549, 26910]"
2776,"[25601, 37674, 44198, 54573, 48942, 53614, 32253]"
4638,"[25957, 27568, 31462, 42633, 44555, 28399, 46068]"
3408,"[27044, 27247, 31206, 52270, 48047, 43447, 53087]"
129,"[32810, 33251, 26691, 27850, 52492, 50768, 33847]"
2901,"[26980, 33244, 45762, 53548, 44659, 31549, 26910]"
3352,"[25459, 25494, 27288, 29295, 37176, 32349, 31646]"
1900,"[26493, 28826, 53249, 52648, 33486, 51286, 39770]"
4379,"[25880, 26551, 27947, 40779, 45230, 30159, 43579]"
1191,"[26191, 27092, 27457, 29262, 32596, 32279, 37759]"
5054,"[26275, 42313, 43301, 47942, 46475, 31798, 28991]"
447,"[29486, 32925, 31206, 52270, 48047, 43447, 53087]"
3317,"[25604, 25863, 28139, 51916, 34284, 54199, 26871]"
4235,"[25386, 25822, 31841, 36516, 32238, 26863, 28686]"
4138,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
1385,"[25364, 25849, 53764, 34023, 26542, 27766, 51006]"
3670,"[25473, 27872, 44198, 54573, 48942, 53614, 32253]"
386,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
538,"[46178, 25444, 45762, 53548, 44659, 31549, 26910]"
2287,"[25803, 25928, 43141, 41771, 29580, 27477, 51867]"
3460,"[33297, 37966, 32929, 33795, 38863, 27480, 29660]"
2542,"[25893, 26320, 53600, 29125, 27062, 32537, 36190]"
1714,"[30962, 33072, 52558, 31216, 54034, 43477, 29756]"
666,"[25562, 25637, 45762, 53548, 44659, 31549, 26910]"
5299,"[26627, 29878, 27784, 34352, 29653, 53563, 43647]"
3194,"[26133, 26152, 53600, 29125, 27062, 32537, 36190]"
4740,"[25997, 26940, 36227, 32016, 28754, 31350, 27068]"
1076,"[27988, 28245, 45762, 53548, 44659, 31549, 26910]"
4530,"[25880, 26551, 27947, 40779, 45230, 30159, 43579]"
5189,"[26382, 28962, 32673, 54370, 43368, 40811, 53721]"
673,"[32719, 25512, 54819, 32497, 41747, 50484, 27453]"
2087,"[25817, 30656, 49049, 46047]"
2148,"[25677, 30835, 44198, 54573, 48942, 53614, 32253]"
4650,"[25445, 25717, 28354, 35689, 31346, 26973, 53213]"
4391,"[30912, 31625, 48418, 40931, 30568, 44593, 47635]"
1295,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
1533,"[41240, 25483, 36612, 31560, 46194, 45656, 46427]"
564,"[25532, 25894, 29926, 49147, 39817, 27672, 41339]"
424,"[35413, 36895, 44488, 43435, 34127]"
4648,"[27300, 29791, 36139, 35963, 53820, 29245, 34622]"
996,"[31643, 45597, 28139, 51916, 34284, 54199, 26871]"
3713,"[35067, 25411, 29926, 49147, 39817, 27672, 41339]"
1814,"[25385, 25474, 31206, 52270, 48047, 43447, 53087]"
3689,"[25810, 31686, 40491, 30318, 41712, 27698, 50938]"
4064,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
5152,"[25663, 28267, 44449, 41330, 31124, 46422, 28699]"
5144,"[25520, 25630, 27810, 53923, 26762, 49004, 33497]"
290,"[52271, 25351, 27904, 40709, 54857, 30476, 41949]"
3002,"[43723, 25682, 30286, 53296, 41970, 42290, 33083]"
1321,"[38054, 42716, 48418, 40931, 30568, 44593, 47635]"
2514,"[26302, 26814, 44292, 32557, 47223, 29371, 50173]"
505,"[46445, 25483, 36612, 31560, 46194, 45656, 46427]"
2199,"[25572, 25972, 31206, 52270, 48047, 43447, 53087]"
3429,"[25530, 25572, 31206, 52270, 48047, 43447, 53087]"
3325,"[36730, 34457, 45762, 53548, 44659, 31549, 26910]"
4172,"[26939, 26945, 45762, 53548, 44659, 31549, 26910]"
1348,"[47132, 25433, 40576, 29573, 32884, 27866, 34396]"
242,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
282,"[25987, 27873, 43242, 45718, 47677, 31470]"
1713,"[26134, 44206, 32929, 33795, 38863, 27480, 29660]"
775,"[26247, 26589, 27815, 35015, 44167, 27444, 51487]"
2050,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
4526,"[27049, 27409, 45762, 53548, 44659, 31549, 26910]"
1805,"[30231, 31261, 26691, 27850, 52492, 50768, 33847]"
1313,"[25962, 32831, 44198, 54573, 48942, 53614, 32253]"
3944,"[52068, 38786, 51462, 40712, 28334, 42166, 30424]"
3243,"[25324, 25534, 35040, 48776, 26539, 27949, 49407]"
1892,"[28157, 29845, 27873, 43242, 31470, 45718, 47677]"
3944,"[51270, 38963, 45762, 53548, 44659, 31549, 26910]"
945,"[26748, 28620, 45762, 53548, 44659, 31549, 26910]"
1765,"[26082, 26178, 27810, 53923, 26762, 49004, 33497]"
1373,"[25600, 25911, 44198, 54573, 48942, 53614, 32253]"
3138,"[25543, 25776, 28354, 35689, 31346, 26973, 53213]"
5140,"[30067, 30984, 40491, 30318, 41712, 27698, 50938]"
329,"[25711, 26272, 45762, 53548, 44659, 31549, 26910]"
978,"[34769, 39244, 43083, 35979, 52046, 43670, 30364]"
335,"[27226, 54038, 31841, 36516, 32238, 26863, 28686]"
3270,"[25798, 27388, 32929, 33795, 38863, 27480, 29660]"
995,"[25442, 26459, 44292, 32557, 47223, 29371, 50173]"
3295,"[25682, 25947, 30286, 53296, 41970, 42290, 33083]"
4883,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
174,"[25411, 25499, 29926, 49147, 39817, 27672, 41339]"
3321,"[29574, 33190, 27810, 53923, 26762, 49004, 33497]"
3758,"[27182, 35659, 27810, 53923, 26762, 49004, 33497]"
3441,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
2340,"[42413, 44452, 31841, 36516, 32238, 26863, 28686]"
5100,"[26652, 26915, 40647, 27689, 38940, 49980, 29981]"
357,"[25847, 26498, 31521, 43654, 48136, 29004, 46334]"
4675,"[48048, 25464, 45762, 53548, 44659, 31549, 26910]"
3410,"[26279, 27251, 27288, 29295, 37176, 32349, 31646]"
1354,"[50293, 53337, 45762, 53548, 44659, 31549, 26910]"
4281,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
4037,"[27194, 25394, 32929, 33795, 38863, 27480, 29660]"
2166,"[26593, 30623, 27361, 32039, 32872, 29008, 38097]"
3969,"[28198, 52408, 43489, 33541, 29805, 42995, 51581]"
4941,"[26076, 26519, 53764, 34023, 26542, 27766, 51006]"
1198,"[26178, 49358, 27810, 53923, 26762, 49004, 33497]"
2823,"[34421, 39313, 53600, 29125, 27062, 32537, 36190]"
1148,"[26939, 26945, 45762, 53548, 44659, 31549, 26910]"
2960,"[28157, 29845, 27873, 43242, 31470, 45718, 47677]"
173,"[25798, 27388, 32929, 33795, 38863, 27480, 29660]"
1388,"[45866, 48929, 31206, 52270, 48047, 43447, 53087]"
5062,"[34866, 41555, 48073, 32843, 48300, 49178, 38714]"
2249,"[29486, 32925, 31206, 52270, 48047, 43447, 53087]"
3131,"[25750, 26445, 28736, 45667, 46184, 34871, 28255]"
4588,"[26678, 54353, 27873, 43242, 31470, 45718, 47677]"
2693,"[25544, 26048, 31206, 52270, 48047, 43447, 53087]"
3250,"[40530, 40685, 45762, 53548, 44659, 31549, 26910]"
3641,"[26858, 29614, 45762, 53548, 44659, 31549, 26910]"
5034,"[27511, 41086, 40966, 30375, 27819, 44894, 43231]"
2216,"[26270, 28817, 53764, 34023, 26542, 27766, 51006]"
2883,"[28550, 29653, 27784, 34352, 53563, 43647]"
2411,"[25667, 26070, 50498, 51471, 38419, 29077, 27771]"
4727,"[43724, 53370, 35040, 48776, 26539, 27949, 49407]"
5160,"[28373, 36466, 40647, 27689, 38940, 49980, 29981]"
1344,"[25472, 25565, 31841, 36516, 32238, 26863, 28686]"
4683,"[25777, 25874, 43489, 33541, 29805, 42995, 51581]"
4919,"[25771, 25824, 45762, 53548, 44659, 31549, 26910]"
1530,"[47646, 50824, 27457, 29262, 32596, 32279, 37759]"
1519,"[26946, 27493, 43141, 41771, 29580, 27477, 51867]"
3314,"[45950, 51061, 30688, 51309, 30253, 38610, 52380]"
3263,"[25516, 27722, 43141, 41771, 29580, 27477, 51867]"
5268,"[26189, 26330, 27361, 32039, 32872, 29008, 38097]"
3822,"[31781, 54676, 40576, 29573, 32884, 27866, 34396]"
3061,"[41478, 25383, 48418, 40931, 30568, 44593, 47635]"
1790,"[29973, 30024, 27810, 53923, 26762, 49004, 33497]"
1558,"[32247, 45999, 45762, 53548, 44659, 31549, 26910]"
932,"[54703, 37758, 35168, 43556, 28197, 29415, 54298]"
1864,"[30590, 35948, 51462, 40712, 28334, 42166, 30424]"
3848,"[25611, 25694, 45762, 53548, 44659, 31549, 26910]"
4536,"[29270, 30330, 27810, 53923, 26762, 49004, 33497]"
4449,"[25438, 26335, 40966, 30375, 27819, 44894, 43231]"
3798,"[29155, 34167, 45762, 53548, 44659, 31549, 26910]"
5179,"[25483, 25954, 36612, 31560, 46194, 45656, 46427]"
2435,"[27369, 27413, 43301, 47942, 46475, 31798, 28991]"
1998,"[25524, 27427, 40647, 27689, 38940, 49980, 29981]"
99,"[32522, 46217, 31841, 36516, 32238, 26863, 28686]"
3788,"[51686, 25750, 28736, 45667, 46184, 34871, 28255]"
419,"[27193, 28656, 51455, 35140, 44079, 29551]"
1907,"[48670, 28644, 27810, 53923, 26762, 49004, 33497]"
1538,"[42413, 44452, 31841, 36516, 32238, 26863, 28686]"
537,"[25772, 31388, 31521, 43654, 48136, 29004, 46334]"
5009,"[27876, 36913, 53764, 34023, 26542, 27766, 51006]"
4371,"[25453, 25685, 28354, 35689, 31346, 26973, 53213]"
631,"[25464, 27817, 45762, 53548, 44659, 31549, 26910]"
4749,"[35413, 36895, 44488, 43435, 34127]"
4682,"[27817, 41343, 45762, 53548, 44659, 31549, 26910]"
4694,"[25399, 25447, 26411, 49804, 27730, 33689, 51610]"
3472,"[25660, 28769, 42552, 53747, 28187, 33893]"
3416,"[28019, 34339, 53249, 52648, 33486, 51286, 39770]"
4605,"[25656, 26283, 31206, 52270, 48047, 43447, 53087]"
5240,"[25677, 30835, 44198, 54573, 48942, 53614, 32253]"
2522,"[27242, 28232, 44449, 41330, 31124, 46422, 28699]"
3471,"[29131, 35243, 46720, 46434, 46916, 35341, 30224]"
823,"[25869, 34235, 53600, 29125, 27062, 32537, 36190]"
581,"[26030, 27874, 49604, 30793, 50603, 50260, 37783]"
3688,"[25544, 26048, 31206, 52270, 48047, 43447, 53087]"
3371,"[25909, 27698, 41712, 50938, 40491, 30318]"
2831,"[26181, 26357, 45132, 53934, 30928, 35637, 45274]"
3771,"[26369, 27128, 27873, 43242, 31470, 45718, 47677]"
2151,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
2296,"[25512, 25531, 54819, 32497, 41747, 50484, 27453]"
1424,"[26641, 26995, 44292, 32557, 47223, 29371, 50173]"
1338,"[35413, 36895, 44488, 43435, 34127]"
2292,"[32247, 45999, 45762, 53548, 44659, 31549, 26910]"
2577,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
2346,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
943,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
4877,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
4910,"[25533, 25678, 26411, 49804, 27730, 33689, 51610]"
4726,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
1719,"[25663, 30040, 44449, 41330, 31124, 46422, 28699]"
3256,"[33891, 49656, 49604, 30793, 50603, 50260, 37783]"
1146,"[30346, 32633, 36612, 31560, 46194, 45656, 46427]"
1115,"[26189, 26330, 27361, 32039, 32872, 29008, 38097]"
185,"[26093, 26655, 28139, 51916, 34284, 54199, 26871]"
4576,"[26748, 28620, 45762, 53548, 44659, 31549, 26910]"
1097,"[34830, 46102, 31206, 52270, 48047, 43447, 53087]"
4472,"[26293, 26494, 40966, 30375, 27819, 44894, 43231]"
4900,"[25456, 25704, 43083, 35979, 52046, 43670, 30364]"
2898,"[25512, 25531, 54819, 32497, 41747, 50484, 27453]"
4535,"[25483, 25954, 36612, 31560, 46194, 45656, 46427]"
2446,"[46316, 25736, 42538, 29742, 52880, 27890, 41374]"
2393,"[28160, 29785, 31206, 52270, 48047, 43447, 53087]"
4673,"[25554, 26042, 45762, 53548, 44659, 31549, 26910]"
4352,"[36188, 53276, 45762, 53548, 44659, 31549, 26910]"
485,"[29673, 30253, 30688, 38610, 52380, 51309]"
1105,"[26150, 27137, 40966, 30375, 27819, 44894, 43231]"
2621,"[26293, 26494, 40966, 30375, 27819, 44894, 43231]"
2998,"[25364, 25849, 53764, 34023, 26542, 27766, 51006]"
3802,"[32861, 34356, 40647, 27689, 38940, 49980, 29981]"
4586,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
2125,"[42062, 38597, 53764, 34023, 26542, 27766, 51006]"
2155,"[25366, 26084, 28139, 51916, 34284, 54199, 26871]"
3829,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
2347,"[25512, 25531, 54819, 32497, 41747, 50484, 27453]"
3944,"[26568, 29312, 46720, 46434, 46916, 35341, 30224]"
121,"[40534, 25347, 27457, 29262, 32596, 32279, 37759]"
520,"[35413, 36895, 44488, 43435, 34127]"
4949,"[28157, 29845, 27873, 43242, 31470, 45718, 47677]"
1163,"[38398, 49636, 45762, 53548, 44659, 31549, 26910]"
5217,"[30554, 47511, 36227, 32016, 28754, 31350, 27068]"
2572,"[28826, 30706, 53249, 52648, 33486, 51286, 39770]"
5313,"[25949, 26010, 45762, 53548, 44659, 31549, 26910]"
3347,"[25387, 25462, 27873, 43242, 31470, 45718, 47677]"
4765,"[25929, 26420, 28354, 35689, 31346, 26973, 53213]"
1437,"[34555, 39977, 45762, 53548, 44659, 31549, 26910]"
1418,"[25825, 33147, 42538, 29742, 52880, 27890, 41374]"
4821,"[26806, 29830, 53764, 34023, 26542, 27766, 51006]"
4323,"[36286, 42881, 53764, 34023, 26542, 27766, 51006]"
1444,"[27113, 27391, 27457, 29262, 32596, 32279, 37759]"
2536,"[39491, 25396, 30382, 47600, 47027, 36957, 46813]"
3989,"[25561, 30764, 27361, 32039, 32872, 29008, 38097]"
1761,"[37165, 25516, 43141, 41771, 29580, 27477, 51867]"
651,"[25864, 26633, 45762, 53548, 44659, 31549, 26910]"
4824,"[25618, 26500, 36227, 32016, 28754, 31350, 27068]"
4370,"[39251, 43448, 51462, 40712, 28334, 42166, 30424]"
1872,"[25784, 27938, 30382, 47600, 47027, 36957, 46813]"
1678,"[25598, 42374, 48418, 40931, 30568, 44593, 47635]"
5198,"[26934, 29380, 53764, 34023, 26542, 27766, 51006]"
2153,"[31372, 34862, 44198, 54573, 48942, 53614, 32253]"
1906,"[26331, 26952, 45762, 53548, 44659, 31549, 26910]"
2366,"[41395, 25636, 45762, 53548, 44659, 31549, 26910]"
446,"[25328, 25456, 43083, 35979, 52046, 43670, 30364]"
4150,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
3481,"[27100, 27620, 27457, 29262, 32596, 32279, 37759]"
158,"[36477, 37804, 48418, 40931, 30568, 44593, 47635]"
3536,"[27369, 27413, 43301, 47942, 46475, 31798, 28991]"
4826,"[47700, 35993, 31206, 52270, 48047, 43447, 53087]"
3790,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
2567,"[27288, 25459, 37176, 32349, 31646, 29295]"
2714,"[26889, 27177, 31462, 42633, 44555, 28399, 46068]"
802,"[34153, 38130, 45762, 53548, 44659, 31549, 26910]"
1366,"[25389, 26158, 36227, 32016, 28754, 31350, 27068]"
3100,"[26983, 34926, 43489, 33541, 29805, 42995, 51581]"
3889,"[25497, 25500, 31841, 36516, 32238, 26863, 28686]"
4911,"[35835, 48138, 36227, 32016, 28754, 31350, 27068]"
4022,"[47831, 25516, 43141, 41771, 29580, 27477, 51867]"
1518,"[50063, 25433, 40576, 29573, 32884, 27866, 34396]"
204,"[26189, 26330, 27361, 32039, 32872, 29008, 38097]"
3417,"[26273, 26933, 43489, 33541, 29805, 42995, 51581]"
3517,"[51774, 33518, 51462, 40712, 28334, 42166, 30424]"
4657,"[25328, 25456, 43083, 35979, 52046, 43670, 30364]"
4662,"[30099, 34199, 40647, 27689, 38940, 49980, 29981]"
2094,"[28230, 28643, 30286, 53296, 41970, 42290, 33083]"
2982,"[26022, 27542, 40647, 27689, 38940, 49980, 29981]"
4892,"[25382, 25612, 42538, 29742, 52880, 27890, 41374]"
3787,"[25986, 30355, 31206, 52270, 48047, 43447, 53087]"
3331,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
3677,"[27815, 27821, 35015, 27444, 51487, 44167]"
1026,"[25631, 32620, 32929, 33795, 38863, 27480, 29660]"
366,"[25570, 28138, 48418, 40931, 30568, 44593, 47635]"
4441,"[26427, 27179, 27361, 32039, 32872, 29008, 38097]"
5283,"[25379, 25422, 45762, 53548, 44659, 31549, 26910]"
103,"[51855, 26739, 29523, 44212, 36148, 52599, 30366]"
751,"[34701, 46235, 35168, 43556, 28197, 29415, 54298]"
4861,"[26937, 27770, 31521, 43654, 48136, 29004, 46334]"
4639,"[29329, 32991, 53600, 29125, 27062, 32537, 36190]"
1258,"[26233, 26332, 32929, 33795, 38863, 27480, 29660]"
3480,"[27184, 36321, 36227, 32016, 28754, 31350, 27068]"
1108,"[25817, 30656, 49049, 46047]"
5045,"[29863, 30298, 28139, 51916, 34284, 54199, 26871]"
1289,"[35681, 26134, 32929, 33795, 38863, 27480, 29660]"
4681,"[25701, 28598, 48418, 40931, 30568, 44593, 47635]"
4333,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
4644,"[26247, 26589, 27815, 35015, 44167, 27444, 51487]"
4895,"[25322, 25930, 45762, 53548, 44659, 31549, 26910]"
1450,"[25688, 26628, 27810, 53923, 26762, 49004, 33497]"
3775,"[25524, 27427, 40647, 27689, 38940, 49980, 29981]"
4922,"[25602, 28917, 28354, 35689, 31346, 26973, 53213]"
2166,"[25728, 29103, 45762, 53548, 44659, 31549, 26910]"
1200,"[26286, 27613, 32673, 54370, 43368, 40811, 53721]"
174,"[25396, 25592, 30382, 47600, 47027, 36957, 46813]"
2373,"[25606, 25826, 28139, 51916, 34284, 54199, 26871]"
5060,"[28215, 29400, 31206, 52270, 48047, 43447, 53087]"
2923,"[27307, 27601, 43083, 35979, 52046, 43670, 30364]"
3296,"[43880, 51784, 43141, 41771, 29580, 27477, 51867]"
5121,"[49586, 25433, 40576, 29573, 32884, 27866, 34396]"
2021,"[26627, 29878, 27784, 34352, 29653, 53563, 43647]"
3488,"[27044, 27247, 31206, 52270, 48047, 43447, 53087]"
4677,"[26270, 28817, 53764, 34023, 26542, 27766, 51006]"
3834,"[25543, 25776, 28354, 35689, 31346, 26973, 53213]"
4498,"[26549, 27026, 27904, 40709, 54857, 30476, 41949]"
4888,"[27307, 27601, 43083, 35979, 52046, 43670, 30364]"
4477,"[25733, 35249, 31206, 52270, 48047, 43447, 53087]"
3266,"[46331, 47426, 45762, 53548, 44659, 31549, 26910]"
5026,"[37750, 43393, 48418, 40931, 30568, 44593, 47635]"
2707,"[28169, 33500, 31206, 52270, 48047, 43447, 53087]"
1569,"[25943, 32595, 27457, 29262, 32596, 32279, 37759]"
676,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
1050,"[25891, 26004, 28139, 51916, 34284, 54199, 26871]"
1855,"[25902, 26682, 28354, 35689, 31346, 26973, 53213]"
3555,"[35413, 36895, 44488, 43435, 34127]"
96,"[35624, 25905, 40491, 30318, 41712, 27698, 50938]"
3436,"[32278, 32377, 27288, 29295, 37176, 32349, 31646]"
3216,"[26629, 36356, 53600, 29125, 27062, 32537, 36190]"
3094,"[33890, 54380, 27457, 29262, 32596, 32279, 37759]"
1466,"[25320, 26092, 45762, 53548, 44659, 31549, 26910]"
1480,"[25345, 26604, 44292, 32557, 47223, 29371, 50173]"
3827,"[25997, 26940, 36227, 32016, 28754, 31350, 27068]"
3964,"[25919, 26140, 27180, 28753, 32693, 31895, 36797]"
3157,"[25590, 27275, 27426, 28345, 43385, 33114, 53823]"
666,"[27326, 27520, 45762, 53548, 44659, 31549, 26910]"
1313,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
4310,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
1459,"[26548, 26577, 26691, 27850, 52492, 50768, 33847]"
574,"[27039, 27984, 27457, 29262, 32596, 32279, 37759]"
2377,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
141,"[39069, 41365, 45762, 53548, 44659, 31549, 26910]"
38,"[27505, 29301, 48418, 40931, 30568, 44593, 47635]"
1929,"[54306, 25739, 35168, 43556, 28197, 29415, 54298]"
330,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
656,"[28145, 42276, 26691, 27850, 52492, 50768, 33847]"
1930,"[25372, 25555, 53600, 29125, 27062, 32537, 36190]"
543,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
2520,"[25417, 25556, 32929, 33795, 38863, 27480, 29660]"
581,"[25724, 28058, 27457, 29262, 32596, 32279, 37759]"
4807,"[30008, 31028, 40491, 30318, 41712, 27698, 50938]"
183,"[28881, 33131, 49604, 30793, 50603, 50260, 37783]"
1708,"[36699, 25480, 27457, 29262, 32596, 32279, 37759]"
1636,"[25815, 27144, 40966, 30375, 27819, 44894, 43231]"
4689,"[30424, 30717, 40712, 42166, 28334, 51462]"
4019,"[25611, 25694, 45762, 53548, 44659, 31549, 26910]"
2241,"[25616, 31958, 44449, 41330, 31124, 46422, 28699]"
3520,"[38259, 46146, 48418, 40931, 30568, 44593, 47635]"
128,"[25350, 25661, 43489, 33541, 29805, 42995, 51581]"
3216,"[25347, 25573, 27457, 29262, 32596, 32279, 37759]"
2910,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
2667,"[31397, 33333, 45762, 53548, 44659, 31549, 26910]"
5295,"[31975, 25389, 36227, 32016, 28754, 31350, 27068]"
4858,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
4780,"[52145, 25550, 32929, 33795, 38863, 27480, 29660]"
4545,"[29183, 31093, 44198, 54573, 48942, 53614, 32253]"
4024,"[26366, 27608, 40966, 30375, 27819, 44894, 43231]"
353,"[25516, 27722, 43141, 41771, 29580, 27477, 51867]"
3619,"[26947, 28688, 27815, 35015, 44167, 27444, 51487]"
3196,"[25784, 27938, 30382, 47600, 47027, 36957, 46813]"
107,"[37503, 40823, 28139, 51916, 34284, 54199, 26871]"
3536,"[26093, 27264, 28139, 51916, 34284, 54199, 26871]"
2686,"[25457, 27082, 45762, 53548, 44659, 31549, 26910]"
2072,"[31641, 50104, 51462, 40712, 28334, 42166, 30424]"
2111,"[47279, 28541, 27457, 29262, 32596, 32279, 37759]"
1,"[30067, 30984, 40491, 30318, 41712, 27698, 50938]"
1367,"[25532, 25894, 29926, 49147, 39817, 27672, 41339]"
5044,"[25459, 25494, 27288, 29295, 37176, 32349, 31646]"
4025,"[32538, 25535, 45762, 53548, 44659, 31549, 26910]"
3389,"[25817, 30656, 49049, 46047]"
4046,"[28267, 28571, 44449, 41330, 31124, 46422, 28699]"
3953,"[28191, 34793, 29523, 44212, 36148, 52599, 30366]"
